iban,bank,name,ammount
ES1255911184142437679838,Santander,Valero Torrecilla,699
ES8927304548246340583606,Bankinter,Juan Bautista del Zapata,5081
ES7933747022954936141665,IberCaja,Joel Espada Girona,1636
ES7967736631076567127644,Cajamar,Román Tudela Miranda,7788
ES7864576608138623557034,Deutsche Bank,Gerónimo Soriano,1390
ES6602710333252240225619,IberCaja,Poncio Ortuño Porta,9819
ES1466978562383245473575,Kutxa,Aitana Macias Montero,392
ES7627187468223532222528,Bankinter,Leonel Amat-Hoyos,1567
ES7404897847289039514675,Cajamar,Eduardo Font Gomez,7200
ES3206105703691561175796,BBVA,Olimpia Olmedo-Bernad,2219
ES0284818378236608028274,Santander,Cristian Herranz Artigas,6285
ES0331608198859702536371,BancaMarch,María Luisa Cuevas Torrijos,3265
ES2605157612787286441160,BancaMarch,Samu Piñol Figuerola,5666
ES3707279652989325947039,Cooperativo,Narciso Gonzalo-Coloma,5561
ES7927476755056982351510,BancaMarch,Pepito López Álvaro,2429
ES7322529212162146958396,BancaMarch,Teodosio Acuña-Fabregat,125
ES5931006625183929028920,IberCaja,Juan Carlos Rovira Sacristán,9944
ES4884969117917343737442,Sabadell,Cecilio Gerardo Cortes Monreal,8823
ES7202810228408528122971,BancaMarch,Ale Carrión Hernando,1767
ES1397167841395547123201,Deutsche Bank,Eloísa Cabello Baró,2708
ES6570667379237996243938,Sabadell,Tomás Pazos Riquelme,8088
ES2508783185557691155787,Santander,César Luna Exposito,7746
ES0796537702038423476153,Deutsche Bank,Estrella Fortuny Ríos,9200
ES2874277341399612915645,Santander,Lucía Moll Esteve,1242
ES6836174881068666322477,Cajamar,Edelmiro Oliva,5650
ES1365858484125887996862,BancaMarch,Perla Cordero Téllez,3494
ES0614364553297743617543,Sabadell,Rufino del Guillen,4485
ES6165501849648662624855,Kutxa,Montserrat Rozas Carbó,1706
ES6478729308232941314432,BBVA,Roberto del Saldaña,1351
ES6680957451852364792603,Bankinter,Maite Escudero,2814
ES5514531872531851040094,IberCaja,Natanael Villalobos Arranz,9185
ES5566342574944356771532,BBVA,Javi Coronado Codina,170
ES6738626186857226190637,BBVA,Nacho Cerezo-Larrea,9314
ES4739280482907208013439,BancaMarch,Jose Angel Martin Gordillo Montes,3656
ES4555956877996902530847,Kutxa,Juan Francisco Losada,5727
ES3357523125203107878703,CaixaBank,Nadia del Bermudez,4323
ES5067008040587671688274,Cooperativo,Aura Tello Paniagua,4019
ES8126478731561874019871,BBVA,Camilo Alba Figuerola,9175
ES6690855819325090377195,Kutxa,Beatriz Moles Pintor,8971
ES7287675304179793183690,Cooperativo,Virginia Canals-Valbuena,1710
ES5131828294946851564848,ING,Leopoldo Román Manrique,5656
ES3247008790692037460786,BBVA,Alba Rosa Barrena Menéndez,2189
ES8017060028208908899273,IberCaja,María Dolores Noriega-Hierro,2521
ES8742790214886207385629,Bankinter,Perla Tania Laguna Maestre,4572
ES1989783341219709635631,Sabadell,Abril Donaire Goicoechea,7191
ES1593017989110175744393,CaixaBank,Sofía Barrera Guzman,5955
ES6360153563598686025388,CaixaBank,Chus del Huguet,3345
ES3367996818162417326119,Bankinter,Paloma Lerma Godoy,3501
ES3334530846263588808794,Bankinter,Flor Avilés Aznar,534
ES2295277689641096394393,IberCaja,Aitor Llorens-Valdés,4701
ES8822812941886175225494,Cooperativo,Joaquina Acevedo Franch,1709
ES7477352182470602774973,Sabadell,Gala Durán Alcalde,517
ES8487347194164655198852,BBVA,Osvaldo Mascaró Palomares,8635
ES0329105373515746754069,Cooperativo,Lucas Valverde Diaz,8998
ES7767795227788745881444,BancaMarch,Dora Morán Mayo,2079
ES9671465659181592642491,CaixaBank,Alba Cobo Casal,3322
ES0836058050529837932909,BancaMarch,Aránzazu Guerra Castell,5922
ES1446674732409304943561,Cooperativo,Haroldo Peñalver Talavera,534
ES8971797998905255391607,Santander,Luisina Sanchez Rojas,7153
ES8002811017536373900435,CecaBank,Saturnina Rovira Higueras,4468
ES2030271409287514902950,CecaBank,Candelas Guitart Folch,2460
ES4234675554745584861634,CecaBank,Gracia Ángela Tejedor Bru,7364
ES4916219110477378329677,ING,Julio César Morcillo,5638
ES8324648389147621294713,Cooperativo,Pío Murcia Gibert,4013
ES8656593677599331576443,Cooperativo,Abril Diaz Carmona,7168
ES2677427449575077472703,Cajamar,Rosalinda Camino Pedrosa,9825
ES4624712264283568467440,CecaBank,Yaiza Sola Almagro,2623
ES3678746668254173537804,BBVA,Roxana Elorza Lladó,3374
ES6398381490225082126448,BBVA,Anacleto del Varela,5295
ES7837246627059466249977,Sabadell,Leyre Yuste Llopis,8228
ES3781342403230753848112,BancaMarch,Javi Aranda Moliner,7421
ES7897891620163041760990,Sabadell,Aitor Dueñas Grau,3949
ES0454234355708707734622,CecaBank,Leonardo Vigil Espinosa,8384
ES1067073502201714571336,Cajamar,Priscila Sofía Feliu Manjón,8482
ES5342526071633216592401,Cajamar,Dolores Cortés,8899
ES7107608829559033413328,CecaBank,Débora Ros-Bellido,8254
ES2708092644141912617206,CaixaBank,Saturnino Ramirez Luján,4348
ES1735480780027610090690,Kutxa,Armando Pont Jordán,596
ES9298087513358913366642,Kutxa,Ileana Briones Peñalver,3531
ES1492893588485294716151,Cajamar,Calixto Santamaria Beltran,7088
ES2255285111158375703102,Kutxa,Javi Araujo Ojeda,1565
ES8867268022952556937339,BBVA,Hortensia Serra Antúnez,3894
ES4649359955696342151878,Cajamar,Clarisa Arribas Rico,5291
ES5267707434426451378837,Cooperativo,Ibán Rosell Tolosa,506
ES9105663642356028700307,BBVA,Rodolfo Falcón-León,4935
ES4605060018923887022170,Kutxa,Paola Barrio Anguita,2891
ES1744936838034457988952,Cajamar,Reynaldo Rincón Yáñez,4709
ES6486697259093928776841,Sabadell,Nicodemo Ledesma Nebot,3234
ES1941463177548567274426,Bankinter,María Luisa Ofelia Puga Barreda,6508
ES8694692971662980870540,IberCaja,Urbano Ferreras Galán,7219
ES8891733449458079731998,Deutsche Bank,Delia Contreras Frutos,5831
ES4352423103810094672803,ING,Herberto José Luis Bayón Molins,7385
ES8774148811596294657828,BancaMarch,Encarna Velasco Mateu,4151
ES6343756630479722811865,CecaBank,Flavia de Aramburu,2603
ES2709681748334080124365,BancaMarch,Eric Barragán Ponce,3333
ES8395987840299858638080,Sabadell,María Luisa Calderón Manzano,6467
ES6629884917582078727487,Kutxa,Luciano Castro Leiva,8399
ES4115768975450046156407,ING,Marcela Soto Peñalver,8422
ES1868288807378270673592,CecaBank,Claudia Verdugo Anglada,6534
ES9837051086495032785669,Cooperativo,Gema de Rosa,9391
ES8105249813274972419662,Santander,Pelayo Maldonado Manzanares,8451
ES1858181181493529602597,Santander,Nicodemo de Heras,4432
ES4290857475391952640237,Cooperativo,Segismundo Alemán Menendez,8323
ES9509863560442333764330,Santander,José Vallejo Otero,1550
ES5055259003666975583158,CaixaBank,Teresita Castro Casals,5099
ES1172022987599462279126,CecaBank,Amado del Quevedo,749
ES9425016359151095043067,Cooperativo,Herminia Morante-Giner,5125
ES2267508988355680299730,BancaMarch,Chita Cepeda Franco,8615
ES7507153339028252763118,BancaMarch,Imelda Emma Agudo Comas,6192
ES8104629721967840059102,Cooperativo,Yésica Pereira Bermudez,6733
ES9701813031542907036541,ING,Luis Arana Carreras,5984
ES6755766698914842414037,Santander,Viviana Marí,3454
ES4864857262399563218579,BBVA,Alejo Casanova Mendez,4093
ES0497717694836427084218,ING,Raquel Ruano Leiva,1790
ES4960254639299696347485,Kutxa,Heliodoro Campos Zurita,1738
ES0643686464254448296868,Sabadell,Adela Puente Cervantes,9152
ES9096175306945806314855,Bankinter,Soraya Baena Cuadrado,5402
ES4038337338354485103526,Cajamar,Judith Antúnez Cazorla,3571
ES1430293476948384163506,Sabadell,Amador Ojeda,2894
ES0587645198459812345928,CecaBank,Pastora Canet Rosales,1121
ES6641331265547601681927,BancaMarch,Estefanía Bolaños-Villalobos,5777
ES9032517599981006911802,Kutxa,Basilio Esparza-Tormo,3897
ES9701857823746948105743,BBVA,Amanda Martinez Oller,7207
ES6515858704978004351290,Cooperativo,Luna Sosa Benet,2864
ES0668773988717724548727,BancaMarch,Florina Fuente Estrada,3017
ES6007830002353325075600,Santander,Jimena Noriega Colomer,1073
ES5441194034823135038024,Bankinter,Soledad Benavent,7103
ES6754028040865993304001,ING,Lola Cobos-Camino,261
ES5054230029400986751370,IberCaja,Encarnacion Olivares Barragán,7410
ES6045633965055882166542,Sabadell,Ale Aliaga-Lobo,2225
ES6042745014608627073145,Santander,Concha Barceló Paz,8458
ES0592908603016675875262,Kutxa,Severiano Dominguez Quesada,3022
ES3451814897463948533980,Bankinter,Lara Gallo Carmona,6214
ES7737371889902907323203,BBVA,Gabriela Rozas Carro,3804
ES9689773423163925389017,Kutxa,Teófila Ojeda-Palomo,2748
ES8921994936326085522141,CaixaBank,Francisco Eleuterio Arribas Luz,7894
ES1508857127618916069206,IberCaja,Graciano Villegas Pinedo,1314
ES8127941700212240107081,BBVA,Duilio Plaza Rodrigo,4984
ES5354262013669510797547,Deutsche Bank,Patricio Chaves Quesada,5527
ES8311837941981648924715,Cooperativo,Patricio de Palomar,1310
ES2901509171267148438911,BancaMarch,David Calatayud,4900
ES5678811067307177711069,IberCaja,Cándido Agudo Uriarte,821
ES6590690128320061195974,Cajamar,Celestino Trujillo Fonseca,6598
ES2142674929206577906506,IberCaja,Rosario Loreto Salcedo Casado,9786
ES7565381090250201056642,Santander,Bernabé Morillo Llorens,3310
ES1332594205893245372286,CaixaBank,Calixta Infante Redondo,6148
ES0928027756408115709324,CecaBank,Adelaida de Checa,8206
ES3328170328312503372586,Cajamar,Faustino Solana Terrón,8211
ES2511381242076689136534,Bankinter,Lorena de Hierro,7822
ES5066332135583952290751,Cooperativo,Alba Amat Girona,884
ES9642551720240554293598,CecaBank,Demetrio Ibáñez Mendez,2638
ES8547875478654732480151,BancaMarch,Narcisa Casal Viñas,694
ES5673450947412877230221,IberCaja,Roxana Roldán Calleja,852
ES3825341966516252232614,Santander,Gala Bernardita Pascual Bermejo,9846
ES3823219070140414771739,ING,Erasmo Virgilio Alcaraz Ripoll,5862
ES1642687275749385546939,IberCaja,Daniela Luque Leon,5687
ES3191632559099881315706,CaixaBank,Glauco Vera Toro,9351
ES4226197361864162036099,Cooperativo,Néstor Gomez Cañete,8376
ES3733071477861883614076,Cooperativo,Valerio Ricardo Pombo Cantero,7078
ES3613207847501865253519,BancaMarch,Cristian Corominas Rojas,1826
ES1527967095363400222179,CecaBank,Gil Solsona Polo,3221
ES1559482741216021880486,IberCaja,Yéssica Jove Jover,4394
ES8800996828837982654779,CecaBank,Aureliano Badía Araujo,2363
ES1989862945634213145064,Kutxa,Cristian Lobo Torrijos,7517
ES2030514138728298552150,IberCaja,Pancho Erasmo Puig Amores,2081
ES3408863751361781930052,Santander,Loida Parra Amores,4949
ES9254457369265928167343,BancaMarch,Ezequiel Juan Luis Cabello Salinas,4220
ES0211611787934430912921,ING,Celestina Apolonia Ayuso Crespi,1986
ES4158517546591059764605,Kutxa,Severino Egea,4141
ES2813405772656361969597,IberCaja,Macario Colomer Barreda,2797
ES8287255278717663690709,Kutxa,Edu Sandoval Lago,5241
ES3578332809130600186196,BBVA,Isa Ofelia Morán Guerrero,2572
ES9043522605157434852650,Cooperativo,Marcial Bárcena,7710
ES9295716696776853199201,Bankinter,Ángel Prado Adán,2822
ES8141765743251584115735,ING,Teresa Emelina Cabrera Barrio,2557
ES9359260585673159350510,Cajamar,Vanesa Josefina Carbonell Agustí,1343
ES3598635458925842247596,BancaMarch,Rocío del Cid,4197
ES3760586430077474705080,BancaMarch,Sol Carvajal Ribes,6239
ES8827527549515566879943,CecaBank,Aitor Galán Torres,6385
ES4138888203284778035991,BancaMarch,Trinidad de Royo,7496
ES2310101588984219862132,BancaMarch,Daniela Serna Guzman,8437
ES0845066218435591805049,Cooperativo,Teófilo Almansa Estévez,1939
ES5000534689315221835764,Bankinter,Bárbara del Arnal,5123
ES2951931585259984022592,Kutxa,Eutropio Ramón Mora Martín,1186
ES4214086682373338304222,Bankinter,Ileana Ortiz Catalán,1174
ES9314401652525425388163,Santander,Guiomar Exposito Badía,1996
ES1878544875877558797552,BancaMarch,Florencio Piñol Antúnez,2124
ES8717731491029428399151,Cooperativo,Amando Moll,4289
ES3536874141899616316217,CaixaBank,Natalio de Carpio,3334
ES3060884623600714150477,Kutxa,Javiera Ferrer-Barral,2889
ES2496289146490033875368,BBVA,Miguela Baena,1334
ES3105312472651399436848,BBVA,Leandra Lillo,5508
ES4902329864414298584351,Cooperativo,Cloe Vendrell Alcázar,8556
ES6459068389901813723914,BancaMarch,Jesusa Ruiz,7867
ES5555024959921651911514,Santander,Cristian Otero Pedrero,8971
ES3364555243693501714529,ING,Camilo de Gutierrez,3352
ES4874322409063743150865,ING,Abigaíl Narcisa Jódar Pons,7610
ES8749040572032293788313,Kutxa,Heliodoro Luís Estevez,8580
ES7198940185392184825379,Kutxa,Fernanda Ferrández Egea,2019
ES0298706644032440546571,Sabadell,Candelaria Pina Colomer,7180
ES6505212387705023766030,BancaMarch,Luís Palomo,2658
ES5988552969952178191548,CecaBank,Anunciación Carreño Malo,872
ES1351972014330349613530,Deutsche Bank,Dalila Solé Cabo,3605
ES6858758769725326210536,Sabadell,Anacleto Lorenzo-Vaquero,7274
ES9836465963530206306110,BancaMarch,Iris Molina Escamilla,2630
ES2695828243595013889652,Kutxa,Fanny Iniesta Dueñas,575
ES1409518129451912413183,BancaMarch,Eligia Río Robledo,1288
ES9158007759576290932850,Bankinter,Cesar Abascal-Barba,9104
ES3987881252871555290395,Cajamar,Eutropio Félix Rosado Fuertes,1945
ES5412960019303356975600,Cooperativo,Ángeles Torrijos Losa,9344
ES7012783125400636169100,Sabadell,Felix Tapia Iglesias,579
ES0731117137668825393606,CecaBank,Paulina Monreal Escrivá,4920
ES2992534787440222806555,Cooperativo,Bruno Machado-Gelabert,5882
ES3781342752511044817650,CecaBank,Raúl Manzano,5918
ES7867812252349822159132,ING,Obdulia Calleja Rosales,2188
ES4722534748396383318994,Bankinter,Ismael de Mínguez,793
ES3545041655681229172596,Cooperativo,Águeda Romeu-Jódar,2422
ES6167101048416452158129,Sabadell,Yago de Torres,7023
ES3099258325448211400012,IberCaja,Aura Portero Crespo,6156
ES5212590543688171606463,Santander,Estrella Arenas Mena,8482
ES3779699857894423715252,CaixaBank,Victoriano Rómulo Crespi Lloret,9480
ES8433478520738707875239,BBVA,Tomasa Amaya Gomez Vilanova,3559
ES1157857784015163659459,Sabadell,Ramón del Barral,6382
ES1489366109421380233638,Cooperativo,Maricela Almansa Barón,500
ES4694737214963958825859,CecaBank,Iván Guijarro Coloma,8588
ES4651765024676727330509,BBVA,Telmo Mascaró Canals,294
ES4973834146252130894967,IberCaja,Nadia Barragán Santos,724
ES2793695442930834966071,BBVA,Silvestre del Borrás,9613
ES9218762747079547533706,BancaMarch,María José Perelló Rojas,3889
ES9467983225010925919202,Kutxa,Carlos Ortega Chacón,1661
ES1297632524167510631198,IberCaja,Natividad Georgina Alvarado Crespi,8860
ES6048218708798560425963,Sabadell,Rafaela Ramón Artigas,7570
ES1393492547830328623423,CaixaBank,Nicolás Enríquez Moya,6428
ES9207191927806481542897,CecaBank,Alejandra Reina,8433
ES1668940030835976063337,Cajamar,Mercedes Losada Pou,5667
ES9402385740027351619221,IberCaja,Amador de Murcia,9305
ES4011124344289445726015,Sabadell,Juan Bautista Marco,6254
ES4023921618992577408132,Cajamar,Salvador Batlle-Serra,8315
ES4246840268176858620108,Deutsche Bank,Severiano Moles Sastre,6849
ES5425042115671602144892,BancaMarch,Mónica Alberto Grau,1158
ES1758098957501806820050,BancaMarch,Joaquina Samper Castellanos,739
ES0632804946082045929149,CaixaBank,Mirta Duarte Mata,3846
ES7532692953841033257603,Sabadell,Pelayo Iborra Buendía,329
ES7830051567158744495361,Santander,Salomón Prat,5304
ES0424681700708084278211,Cooperativo,Benito del Pujadas,6118
ES2467125306898661050616,IberCaja,Francisco Salvador Casado,5673
ES5491293470325028006673,ING,Nereida Gutiérrez Arias,241
ES6323410846779546868936,BBVA,Angelita Serna Mir,1810
ES7731451494749633651538,Deutsche Bank,Celia Ana Sofía Mir Andres,6326
ES8149870831152166370034,Deutsche Bank,Omar Navarro Pomares,2727
ES4339532461572017459372,Santander,Román Ariño,7380
ES4300538888100909092814,CecaBank,Dolores Lasa Mínguez,9743
ES9587398711810965336600,Cajamar,Leonardo Tirado Saez,8308
ES0278199545837662528590,Kutxa,Leonel Ignacio Rubio Calvet,9479
ES4802263467237944214264,Deutsche Bank,Salomé Palomino Baños,5702
ES0759630792360659369536,Cooperativo,Dionisio Fernandez,2925
ES3254445914553840820960,Deutsche Bank,Clemente Che Madrid Feliu,4984
ES2753979335987166896334,CaixaBank,Magdalena Piña Fajardo,1575
ES7072114801568861375840,Cooperativo,Rosario Rodrigo-Bartolomé,5326
ES9268022469098536405387,CecaBank,Nidia Figueroa,9312
ES9299289961329636979557,Cajamar,Trinidad Benítez Porta,9587
ES8360319563130377970006,Kutxa,Cornelio Aramburu Bas,5861
ES0340319798764164901342,BBVA,Leandro Manuel,684
ES1914535234842950891087,Kutxa,Adelia Evangelina Boix Ferrera,4318
ES1661698746298371216136,Deutsche Bank,Domingo Vicens Santamaria,2886
ES1207238469360029675134,Bankinter,Roldán del Ángel,9449
ES9319247454611579706023,CaixaBank,Nico Aragón Leal,8188
ES9309896067841068996654,Cooperativo,Gabino del Company,6720
ES7419868780152026834762,Santander,Apolinar Castelló Muro,5563
ES9312764613003340508556,Deutsche Bank,Victorino Silvio Gual Cabezas,3667
ES1395857062718026152018,Kutxa,Nayara Ferrera Rey,3260
ES2348079557367666436318,Santander,Crescencia Isa Barragán Canales,3071
ES8086140875824001482612,BBVA,Alba Oriana Ferrán Sierra,5422
ES1327319457976770786480,Cajamar,Rubén de Puga,4827
ES3758152146478164150172,Deutsche Bank,Clementina Asunción Segarra Alberola,7449
ES7765690076966889670751,Sabadell,René Vargas Uría,7095
ES1574999065797079052693,BancaMarch,Pastora Gomis-Amador,2686
ES9403679638279460913868,ING,Basilio Castillo Cabanillas,2988
ES7017331869055073113348,ING,Nereida Falcón Haro,998
ES3035292762665364876674,CaixaBank,Mauricio Fiol Morante,1890
ES5415926266520158873241,BBVA,Trinidad Tomás Antúnez,6188
ES1651202441378332593593,BBVA,Dionisio Prat Tejero,818
ES9472247236791748561922,Cooperativo,Natividad Blasco,1811
ES9317354415421301242681,Bankinter,Celestino Manuel Ángel Arana,9024
ES6024291819946084138024,BancaMarch,Salomé Sánchez Aparicio,6986
ES2102176255655564050131,Santander,Heriberto Villalobos,3552
ES0490030085702785892361,CecaBank,Isidro Valentín Grau,196
ES1126371097842410678995,Cooperativo,Itziar Soto Ugarte,2651
ES9258766838400808327035,CecaBank,Hugo Macías Coll,4548
ES5776066057010914988041,ING,Aureliano Ferrera-Arranz,8468
ES1312538712719965221312,Santander,Andrea Pineda Ros,7893
ES6737512232806615368311,Deutsche Bank,Leocadio Trillo Romeu,6659
ES4399680307260267494820,BancaMarch,Yolanda Aránzazu Carrillo Saavedra,4260
ES5119771074378289201814,Bankinter,Beatriz Linares Vilar,2856
ES3344323320555410558358,CaixaBank,Ileana Viña-Borja,2048
ES8622653832052271686431,IberCaja,Pilar Vila González,6803
ES3648349196020643587875,CecaBank,Jordán Querol Garmendia,6715
ES3242461347454624899208,Cooperativo,Sofía Real Ponce,7439
ES6423868706038165519570,Cajamar,Ismael Luis Miguel Villalobos Doménech,2010
ES0565800947279754480994,IberCaja,Pelayo Royo Hernández,4758
ES7027915960491575146079,Cooperativo,Gaspar Ruano,132
ES2137628650671589412234,Cajamar,Morena de Pedrero,450
ES9682423620152697749233,Bankinter,Blas Carro Carrión,6500
ES1068356673920788682986,CecaBank,Lorenza Palomino Tovar,9772
ES4940172685395906497794,IberCaja,Diana Nevado Gomis,6531
ES7625576448890979054375,Sabadell,Pía Fernández Alberdi,2458
ES4614130481391468742173,Deutsche Bank,Lisandro Tormo Martín,2084
ES5477669978480217072790,Santander,Delfina Mayo-Aguado,9637
ES0230438963517296837316,BancaMarch,Vicente Ángel,2865
ES2406632352016382949405,Deutsche Bank,Salud Florina Fortuny Montenegro,5531
ES6882754793996377861918,Cooperativo,Timoteo Custodio Villar Catalá,7070
ES6043666091378792193011,Kutxa,Ofelia Viana Téllez,6200
ES4958926905241593585617,Santander,Eligia Mamen Riera Calatayud,9972
ES8987552941651104931550,CecaBank,Natividad Márquez Jove,5268
ES7936620331236843228038,BBVA,Paulino Dueñas,2433
ES5617092470791633396616,CaixaBank,Hernán Ripoll-López,3797
ES9356216728329647412221,ING,Álvaro Raya Miralles,9540
ES6967614289886209430330,CaixaBank,Ernesto Fernando Pi Cabañas,7116
ES7812413675723188437416,ING,Fanny Polo Matas,9006
ES0327467102222658308818,Kutxa,Perla Cases Escrivá,8034
ES0938540334926877050276,Santander,Nazario Batalla Martínez,7060
ES5250445711749483964352,Kutxa,Eusebio Camacho Saura,3043
ES6746151901789720342422,CaixaBank,Dimas de Hervás,9279
ES4780302612067692992933,Kutxa,Espiridión Barranco Cruz,5078
ES7392499293067471243484,Cooperativo,Benigno Barrera-Peláez,3573
ES4256202773599031069286,BancaMarch,Lilia Castillo-Barrio,1639
ES1661571001378244450706,Santander,Pilar Jimenez Figuerola,2784
ES7812868270464319476895,BBVA,Felix Cabrero Pizarro,1757
ES5602622533174846702010,Cajamar,Chucho Álvaro Abril,2694
ES6922418754254403610464,Kutxa,Julián Félix Quesada Fajardo,5363
ES4788608487171870204142,BBVA,Cristina de Vall,3978
ES2332933232097437821156,Deutsche Bank,Mateo Gámez Ballesteros,4955
ES7939684544624476746107,CaixaBank,Jorge Heras Alvarado,1313
ES2800035307798206864026,BBVA,Anselmo Gargallo,1558
ES1787731460115953324118,Cajamar,Esperanza Paredes Cárdenas,2133
ES3755920577330682035905,IberCaja,Claudia Salinas Alsina,8319
ES8056016103729711425446,ING,Clotilde Yáñez Taboada,8272
ES4529114725032207512531,Cooperativo,Maribel Goicoechea Briones,3348
ES2677715129075336755313,ING,Fabricio Jerez Lozano,2746
ES0314078716881982657991,Santander,Noé Escribano-Gordillo,742
ES8307922237544224776336,CaixaBank,Macaria Serna Losada,191
ES2317735622331534754766,IberCaja,Remigio Carranza Tirado,9603
ES7193684361263186187632,CecaBank,René Lozano Miralles,2116
ES3140380355960660579602,Cajamar,Xiomara Bermúdez Rodríguez,7692
ES4428870756972446276471,CaixaBank,Rodrigo Lozano Iñiguez,2038
ES0363287536940307528309,BBVA,Macario Tejedor Castañeda,2558
ES8548935812855372274592,BBVA,Julio César Vallés Fuster,9126
ES9850654089531109173961,BBVA,Eusebia Ramos-Batlle,5035
ES2365312953997849026146,IberCaja,Rafaela Bou-Osuna,2256
ES4916140398166606579718,Bankinter,María Dolores Esteve,5510
ES9849840185646618329079,Bankinter,Rico Ortega,3325
ES6796666485762933600812,ING,Sancho Marí,6320
ES4806150719097889519643,Kutxa,Heriberto Mata Carlos,9582
ES3998513341196948690128,Sabadell,Salomón Huerta Galán,3735
ES4516854572562006216940,CecaBank,Epifanio Aranda Montoya,5862
ES1232148877198586469033,BBVA,María Del Carmen Lastra-Dávila,8725
ES4365435678263398151450,Cajamar,Fabricio Escudero Palau,5918
ES8666560414030444548186,Santander,Hipólito Andrés,2963
ES9183299738624237180261,CaixaBank,Anastasia Bustos Vall,8393
ES4038475103993375411089,Santander,Hipólito Gonzalo Revilla,9531
ES4038881578385243745512,IberCaja,Jenaro Garmendia Criado,4281
ES9216678851044921818921,Sabadell,Rafael Torrent Corbacho,988
ES8691708875098791255765,BancaMarch,Cándida Folch,4503
ES1788326701051250543615,Deutsche Bank,Fátima Montserrat Baeza Barba,1693
ES7932580128618724596938,IberCaja,Gracia Sola Ramos,3242
ES5287272239148321415658,Sabadell,Adelia de Fabra,3638
ES3736058416043566972072,ING,Pilar Soler Romeu,6995
ES4154087524793338307641,CecaBank,Guiomar Lopez-Oliveras,176
ES2620422130142369350148,BBVA,Yolanda Llanos Cornejo,2860
ES5018110177927897721054,BancaMarch,Maxi Corbacho Carvajal,6598
ES2829958290487416521957,Kutxa,Emiliana Mena Badía,9847
ES9840772418310217168553,Bankinter,Amanda Arrieta Pazos,9059
ES6078350852760023409260,Sabadell,Emelina Carina Gomis Lobo,5968
ES5530297349265952990363,Bankinter,Carina Prada-Pedrosa,2116
ES9814992225518298178915,Santander,Andrea Diez Fabra,8691
ES7951109379147633639047,Cajamar,Felicia Arregui Sandoval,1699
ES3431578891768751037035,BBVA,Lidia del Ricart,1821
ES6439935652220618614260,Santander,Bárbara Heras Raya,9764
ES2634354137672509653113,Bankinter,Leonel Canet Diez,7950
ES8255393580990914064585,CaixaBank,Malena de Solera,8498
ES1853533289740319693534,Sabadell,León Santiago Mateos,9908
ES4816165321278202939634,Deutsche Bank,Severo Narciso Aguilera Escudero,1530
ES1909016268332473045768,BancaMarch,Clímaco Cal Villaverde,7310
ES4607360646458781050569,Bankinter,Eva Bayona,3537
ES4395502130506567357541,IberCaja,Pilar del Mena,4435
ES9389272375800846057028,Cooperativo,Margarita de Palacios,4293
ES6793387800620965630657,BBVA,Ágata de Cózar,3195
ES5567808672851419815807,Bankinter,Javier Delgado Barberá,9905
ES2599663700190019051066,CecaBank,Leandro Hidalgo Bertrán,4054
ES0328566067228377585783,Bankinter,Débora Varela Jover,9484
ES7585435748944399516815,Sabadell,Roberta Vergara-Barrios,3569
ES3559470681469123442600,Kutxa,Etelvina de Español,6210
ES8568674817951899675960,Cooperativo,Viviana Cañellas Lorenzo,3460
ES1224072199542555455272,Sabadell,Herberto Zamorano Riera,6729
ES4798762562742269719296,CecaBank,Almudena Velázquez Robles,2402
ES8674210713318069200183,Santander,Espiridión Bastida Ramón,1013
ES4418045981038699326027,IberCaja,Vinicio Marqués Larrañaga,7630
ES2302832385586246961057,BBVA,Bernarda Niño Almansa,8181
ES3255013607154070776139,Santander,Luis Miguel Barros Blazquez,1170
ES4832435149963128599670,Sabadell,Isaías Garriga,8919
ES8252495760753844427579,Bankinter,Adalberto Gomez,4117
ES1157770049555784742015,ING,Rosalva Bastida Montserrat,699
ES0723220580139021125151,IberCaja,Reinaldo Mohamed Palomo Manzano,875
ES2367458890563434320594,Deutsche Bank,Evaristo Vicens Vallejo,7893
ES7578807580070671774940,Cajamar,Eusebio Peinado Pazos,8888
ES3705458618042699883034,CaixaBank,Octavia del Bayona,4608
ES7180714479206181777543,ING,Humberto Portero Tena,6225
ES7493402157081742143735,Cooperativo,José María Almazán Núñez,9877
ES5324539577751349515604,IberCaja,Ascensión Hernando Olivares,6376
ES0239793648994564056721,CaixaBank,Concha Valls,7858
ES4239914858789154605176,Deutsche Bank,Roxana Coca Boada,798
ES5920783463108252899676,Cajamar,Julie Torre-Silva,4154
ES4949749383180073956115,ING,Wálter Alba Bou,2198
ES0739512224091978296531,CaixaBank,Concha Giralt Fuentes,3253
ES3320370093379189473816,Santander,Graciana Estévez Donaire,1323
ES9406136989466353403208,Deutsche Bank,Samanta Melania Abascal Aguilera,3128
ES3924168674772157626843,IberCaja,Estrella Villalonga Carro,941
ES1120691364271558490851,BBVA,Lilia Caro Cuenca,3034
ES4147560020590436305959,ING,Hilda Rivera Plana,4431
ES6935699803436198792021,BancaMarch,María Luisa de Cabrero,8615
ES5610841978399414157070,BBVA,Iris Mercader Portero,5567
ES9279284791543447424804,Deutsche Bank,Nuria Verdejo Pineda,4758
ES6505091215016718336208,Santander,Sabas Márquez Flores,2187
ES2976860601107563979227,ING,Anastasia Simó Briones,4076
ES6285827368044390731806,Cajamar,Encarnita Ledesma Fabregat,3709
