iban,bank,name,ammount
ES0912137612312245345704,IberCaja,David Millán-Sureda,6526
ES7000149255518957927874,Bankinter,Berto Mariscal-Nogués,2234
ES3713159140956862649460,Bankinter,Reinaldo Macías Perelló,4511
ES2503156343750498167727,CecaBank,Goyo del Mas,6810
ES0308666146199888411587,IberCaja,Faustino Andrade Mata,3983
ES4143015197177144626768,Kutxa,Soraya Manzanares Soler,3301
ES8142735554436556084149,BBVA,Régulo Colom Águila,1599
ES4520109169224875294275,BBVA,Adela Ortuño,3745
ES1113119526421830828798,Cajamar,Cristian Carreras Lozano,5176
ES5098028800890852642581,CecaBank,Edu Armas Olivé,7399
ES4213110308569226972265,Cooperativo,Ciríaco Duilio Frutos Murcia,4330
ES2668363843483076765195,CecaBank,Eliana Jara Vilanova,1336
ES2796924696723008837600,Sabadell,Trinidad Segura Ordóñez,1084
ES1182852708151747898596,Santander,Gisela Dionisia Marcos Castellanos,8433
ES8408668530710680858843,CaixaBank,Ariel Royo Cortina,3140
ES7449913198977863042121,BancaMarch,María de Maldonado,7642
ES8068330947080696284983,BBVA,Alba Ortega Viana,4016
ES1902380014417053790107,IberCaja,Ofelia Sebastián Giralt,6027
ES4766569603040806536582,CecaBank,Olimpia Giner Escrivá,6098
ES2770873483681280026711,BancaMarch,Gil Mosquera Bayón,4421
ES2664615098238069151729,CaixaBank,Otilia Segura Piquer,5118
ES9620213873722057280068,ING,Rosalina Tapia-Sarabia,1818
ES7746834789361315848255,Kutxa,Tere Azcona-Alfonso,1037
ES0578113011175124294664,Bankinter,Rosendo Perez Fuster,9155
ES0421310026415551606459,CecaBank,Bartolomé Benet,3908
ES5029042077102100343532,Santander,Vito Corral Morales,9968
ES8796065118494781878768,ING,Fidel Campos Rodriguez,165
ES0455567977950578676331,CecaBank,Úrsula Prat Feijoo,7232
ES3031847078223219203209,Santander,Genoveva Frutos Acedo,8973
ES7357782962654253298280,Sabadell,Encarnacion Almeida-Ayllón,4359
ES5212615148923861720785,Kutxa,Adriana Tamara Gárate Bou,283
ES0294570785297661119352,Cajamar,Cayetana Cuesta,2625
ES3579040445419561797561,Santander,Javiera Llobet Blanch,1093
ES0331722854863848899241,Cooperativo,Fabio de Borrell,4021
ES1112346082149099480111,ING,Vidal Castro Andrés,452
ES5528771983359229238946,ING,Nazario Quintero-Trujillo,7131
ES0864727340615487311017,Sabadell,César del Mármol,1549
ES4726281963912013588266,Sabadell,Hermenegildo Valderrama Bru,3503
ES3121219942985326999200,ING,Pía Arnau Barriga,4802
ES1804911269587742278839,Cooperativo,Priscila Berrocal Amat,4343
ES6774833185468750696778,CaixaBank,Jordi Tapia Mayoral,4374
ES4364543302032471774799,Santander,Natalio Bermudez Gomis,9714
ES8155898248712903923961,Cajamar,Tatiana Feliu-Rivera,2223
ES7096227747699997722578,Sabadell,Salomón Gascón-Mur,9427
ES4379746279122388812481,Kutxa,Glauco Gallo Valero,2558
ES3170319182725508094469,BBVA,Odalys Águila-Azcona,834
ES3712050095749420532795,Sabadell,Amelia Simó Landa,8830
ES3037623831193343032127,Sabadell,Nacio León-Portero,2235
ES0457072215324048590538,Kutxa,Gaspar Roma Mate,2467
ES1790714138690615750011,BBVA,Felicidad Cabello,7333
ES2164801633301001295455,BancaMarch,José Manuel Emigdio Saura Rosa,2138
ES2498622904115891588304,IberCaja,Feliciana Fuente Lucena,764
ES4385498168221328454043,Deutsche Bank,Carlota Aguilera Acero,4867
ES1818449467325854485942,Deutsche Bank,Nélida Arana,2368
ES2475736274742523979759,Bankinter,Leocadio Espinosa Barba,7947
ES8831899151778037230040,ING,Georgina Quirós-Rincón,5077
ES5987297436280887938269,CecaBank,Ruth Talavera-Uría,9789
ES5816156175306644904203,Santander,Roberto Terrón,185
ES1116224712621777702243,Cajamar,Joaquina Canals Briones,6972
ES1995132657841544141370,ING,Cloe Adela Lobo Ordóñez,7762
ES8052690912267918347293,Santander,Eufemia del Gilabert,7651
ES4994542417218415661691,BancaMarch,Lupe Verdú Gonzalez,5703
ES7483085947104094223210,IberCaja,David Cañizares Medina,8896
ES7196992114559964386324,ING,Piedad Madrid Jaén,6200
ES3813443203564758276101,Cajamar,Benigno Torrents Ledesma,6155
ES4503192756546765741859,IberCaja,Jenny Ferreras Garriga,6333
ES2009972477952574547854,Cooperativo,Samu del Cabañas,6004
ES5710162062598387241144,BBVA,Nayara Rosenda Tomás Alcalde,3547
ES1121634907330550131289,Sabadell,Sara Mariscal Guzmán,5090
ES4917897740711606938189,CecaBank,Priscila Cuesta Marin,2658
ES8830476728543494780505,Sabadell,Francisco Jose Linares Duque,8821
ES1268405635645696092982,Santander,Calixto Agustín Santamaría,6244
ES8033583697793767701785,Bankinter,Lupe Alfaro Salvà,7178
ES5050603442214685658417,BBVA,Gilberto Mena Tur,8285
ES5391811270339521752490,CecaBank,José del Roda,2383
ES3648946051191862136523,Santander,Nerea Arnau,9467
ES7764290622584170392368,ING,Ruperto Escudero Puig,8333
ES9654389645220978923399,Cajamar,José Nogués Casares,5976
ES6764189790274970248429,Sabadell,Arcelia Ayuso Villena,6279
ES6920873266099681628142,Bankinter,Ainoa Fábregas Barros,4090
ES0995179309245595605723,BancaMarch,América Vilalta Nevado,5110
ES3488899117582458351170,CecaBank,Ramona Agullo-Pardo,5324
ES4744537691459021171989,CaixaBank,Balduino Monreal-Gomez,718
ES4408487137903741843356,Kutxa,Fulgencio Aller-Francisco,2560
ES0473411221085974467540,ING,Benigna Bosch Acevedo,9490
ES4160411156428610580221,Sabadell,Elvira Quintana Gracia,7995
ES8284689340145920111659,IberCaja,Angelita Porcel Huertas,8692
ES4665986721867820549876,Cooperativo,Bautista Esteban Huerta,6163
ES1876481749547610774001,CecaBank,Samanta Fuertes-Correa,8035
ES3046037291802969512397,Cajamar,Carmelita Ayala Moll,5920
ES3725852400252990511294,Kutxa,Graciano Somoza Puerta,8833
ES6882075163220649845916,Kutxa,Vito Lillo Escamilla,9737
ES6466844387711536906110,IberCaja,Gerónimo Vilanova Vera,1568
ES4567577611579974748229,Kutxa,Vidal Tapia Portero,8353
ES2394340090333540393679,Cajamar,Lilia del Lladó,8656
ES1321672287047845996109,BBVA,Lucila Vergara,2142
ES3011152066962850502191,BBVA,Ale Iriarte Guzman,3242
ES1153256040571832204324,Cajamar,Aníbal José Ortuño Cobo,4440
ES2032609784218045624540,ING,Ángeles Madrigal Español,5381
ES5451474924536628229942,Bankinter,Rolando del Fortuny,9919
ES6047831999766234879098,Deutsche Bank,Gregorio Chaves,1619
ES0201831914062290855135,BBVA,Borja Agudo Carbó,4449
ES9499195064149168709991,Kutxa,Mauricio Cordero Gutierrez,1012
ES1969060129629091602879,Cajamar,Loreto Cózar Abril,8956
ES7931293394472548965161,BBVA,Eugenio Adán Sebastián,6517
ES0887425811567660924822,Cooperativo,Candela Grande-Sevilla,1424
ES4198426275684717596548,CecaBank,Mario Rivera,2860
ES1463692876489709171252,Sabadell,Toño Curro Peralta Luna,4063
ES7449877730448871299527,Sabadell,Delia Sebastián-Agustín,7222
ES5132036367461553606056,Cajamar,Íngrid del Beltran,9264
ES4816655884115798845710,BBVA,Carmina Barceló,3649
ES1362963427689030019129,Cajamar,José Jara-Blázquez,2573
ES1480458041577132164863,Cajamar,Obdulia Verdú Abella,2548
ES6409834479198576879842,Santander,Evita Serna Codina,677
ES4754887859569019771532,Kutxa,Alberto Coca-Nogués,1674
ES4203258793877268860411,Cajamar,Evelia Roselló Vergara,940
ES2727884479312271518914,Kutxa,Tecla Ferreras Sotelo,3652
ES9506439722710405504561,Sabadell,Fabiola Cañas,5117
ES8531852929960108121087,Cooperativo,Victor Cuenca Sans,467
ES3898638894156237391084,Cajamar,Vera Elorza,9792
ES1996669441974662087228,IberCaja,Horacio Zorrilla Carballo,3101
ES6296501133694020271098,ING,Amador de Larrañaga,4546
ES3199770310533126933210,Sabadell,Leire Rodríguez Nogueira,6889
ES4581979535154834845692,Cooperativo,Teófilo Carbó Barragán,4528
ES5760494347550351952546,Bankinter,Corona Rodrigo-Batalla,9087
ES5658765669879044407353,BBVA,Paloma Barceló Expósito,6115
ES4777947533489248697366,Deutsche Bank,Calixto Portero,4305
ES1650493008886134918947,Bankinter,Jennifer de Orozco,1894
ES0488922652041551468333,CecaBank,Jose Angel Antón Camacho,2498
ES7802684516947727959845,CecaBank,Asdrubal Saavedra López,467
ES3363530792983126907099,Cajamar,Yaiza Escamilla,4039
ES8841338084317908474748,Cooperativo,Alma Íngrid Torres Leal,9283
ES5039284219016970654159,ING,Máximo Calleja Millán,4035
ES1672663855253797654494,BBVA,Edgardo Ribas-Blázquez,2820
ES4531362729763663932919,Kutxa,Reinaldo Moliner-Amor,825
ES9701055160151587616240,CecaBank,Cesar Gomez Vázquez,3761
ES7325810530054270036829,Sabadell,Espiridión del Ropero,6233
ES8084881981516112029282,IberCaja,Delfina Prada Llorente,2799
ES6819677909101854239922,BBVA,Urbano Bonifacio Carmona Madrid,9752
ES7007350195916966629138,IberCaja,Virgilio Salomón Leal Múñiz,3751
ES1972754190871975130000,BBVA,Concepción Oliveras-Boix,5103
ES2169603409142828592204,Cooperativo,Cleto Alcázar Fabregat,4328
ES7924324901510145915357,ING,Vicenta Purificación Sola Román,4908
ES2988568675205519604439,BancaMarch,Urbano Morán Cortés,8404
ES2799973788102516260873,IberCaja,Dionisio Arribas Ortiz,7636
ES9349938217416048461799,BancaMarch,Julie Robles,9801
ES1433505733812500468455,IberCaja,Delia Ureña Tomás,4146
ES9446294597171756296633,CaixaBank,Marcio Prats Sancho,2498
ES4029877419309080002597,BBVA,Eduardo Sobrino Roldán,4643
ES6595409773551839028239,CaixaBank,Bernabé Córdoba Gual,9303
ES6999712162896807740311,BancaMarch,Mauricio Nuñez,6434
ES1672339022716942924546,IberCaja,Celia de Molina,736
ES4085675788121143089265,CaixaBank,Arturo Amor Soto,8197
ES7044330204334691597442,Sabadell,Jose Ramón Ortega Ros,6895
ES3828406001961957189187,Cajamar,Brunilda de Sanmiguel,3062
ES6538925600421415370327,BancaMarch,Marcelo Cuevas-Peinado,3510
ES3229777704640913881328,BBVA,Nazaret Vázquez Baquero,1816
ES9468881521004395775880,BBVA,Nazaret Valverde Torrents,7155
ES9685066024850608649245,Cajamar,Lope del Villalobos,8382
ES6858237436376874009372,Bankinter,Mario Guijarro Guerra,9498
ES2535550689177794174513,ING,Hermenegildo Villaverde-Saez,7932
ES3976722146340629102023,IberCaja,Manu Goñi Ayuso,3383
ES2139660186839703550447,Kutxa,David Sanchez González,8216
ES5810043480953590233444,Deutsche Bank,María José Laura Tolosa Mate,444
ES1958556627117027950679,CaixaBank,Amor Morales Ferrán,5430
ES3569217896961457142089,CaixaBank,Calisto Reig Lumbreras,3270
ES3384642884759916885950,ING,Moreno Perelló-Pons,7892
ES9261666925178616609116,Cajamar,Lupita Fernandez-Ruano,4797
ES2930431429746957447011,BBVA,Miriam Salamanca Polo,3037
ES8184319665212621551656,Sabadell,Martirio Rey Baquero,4899
ES6020472285812541390682,Cajamar,Plinio Bernabé Bolaños Roca,4188
ES5388537614168276796303,Sabadell,Anabel Aitana Osuna Gutiérrez,337
ES8441048781648341850313,Kutxa,Sabas Alegria,1112
ES0254137616404673757112,Deutsche Bank,Juan Pablo Aragonés Querol,3798
ES3946730535801608770310,Santander,Piedad Pedraza Azorin,6766
ES9493561837528032486044,Santander,Clímaco del Mármol,6156
ES8468446943745382347530,BBVA,Soledad Sandoval Manjón,2970
ES8898370734820200874637,IberCaja,Alberto Guillén Checa,1595
ES3955968456537611853027,BancaMarch,Máxima Quintero Fortuny,4246
ES0314375635358638001305,Sabadell,Che Sabater Azorin,5222
ES1662239827603895882963,Bankinter,Natalia Doménech Cortés,4525
ES6448001915230427150031,Santander,Belén Pi Cerdán,6752
ES7516491086182548836351,Sabadell,Lupe Morera,2792
ES1731301856495404180884,Deutsche Bank,Tatiana Varela,4422
ES5237351078589446510315,BBVA,Amor Capdevila,9674
ES1574538350641504530548,BBVA,Ernesto Merino,5346
ES8152506608567611972572,Sabadell,Maximiliano Maldonado Carlos,7059
ES3558714335272011449516,Cooperativo,Ernesto Anaya-Ayala,1691
ES2786897142803906330995,Santander,Jessica Abascal Romero,927
ES6705574306706411916292,CaixaBank,Francisco Javier Villa Espinosa,1103
ES2217214273748841486189,Cajamar,Gloria Caparrós Franco,3274
ES5601265700844098193712,Santander,Catalina Garay Canales,1341
ES5951214267685728540079,Bankinter,Vanesa de Céspedes,6351
ES1385189719506241035412,IberCaja,Nico Castelló Valero,1541
ES3413817349152602726939,Deutsche Bank,Anastasia Pinto Lluch,8196
ES8365401538400019241950,Deutsche Bank,Dafne Arias-Torrents,6894
ES1875966015015258384519,BancaMarch,Juan Pablo Piñeiro Casado,2047
ES2943905973017235641327,Bankinter,Severiano Quesada Bayón,9834
ES4094189121410451721122,BBVA,Olegario Borja-Roma,4206
ES7678776451269793035022,Cooperativo,Pascual Cornejo Saldaña,7340
ES9088589888725535948345,Cajamar,Cándida Marti-Barón,3202
ES5314667321081015017467,BancaMarch,Bernarda Morales Escobar,6412
ES9641483240911974497374,ING,Corona Galán Vera,6787
ES7458239174325105226064,Cooperativo,Aroa Agustín,2751
ES7743235068534283496587,CaixaBank,Encarnita Andrés,3420
ES1673468226674864369368,Cooperativo,Javier Barceló Zamorano,8982
ES4373589094085343465337,Santander,Adolfo Llobet Aragón,6616
ES1860560002798813280426,Deutsche Bank,Ciríaco Canals Montero,3360
ES2266487903343073520370,Deutsche Bank,Obdulia Reina Enríquez,3155
ES8213908340198000546709,Santander,Viviana Arnaiz Adán,700
ES4896379523723061186474,ING,Javiera Montalbán Revilla,3663
ES4826437142682564141376,Cajamar,Noa Santamaria,3667
ES1728190099806376840507,Bankinter,Pilar de Coronado,3515
ES8716437986398419593764,Cajamar,Jafet Morán Navas,3395
ES5512117549088835013528,Cooperativo,Dulce Barroso Asenjo,7966
ES6641958295586029129241,Cajamar,Fito Pablo,4737
ES6071545743873612076413,Santander,Nazaret Caro Lamas,3247
ES5546350721849573380987,Kutxa,Régulo Sans-Porcel,895
ES6637143358768868970809,Kutxa,Lina Carballo Castilla,3914
ES6063779656043001620062,Santander,Marcos Sandalio Muñoz Toledo,2263
ES9572044834454827906357,BancaMarch,Eva Borrás Diéguez,4158
ES0320773140755852379439,BancaMarch,Eduardo Porta Requena,9967
ES1490554810234361517495,CecaBank,Ricarda Quintanilla Barrio,2016
ES4575067599141799291425,Cooperativo,Inocencio Gomila Vélez,8485
ES6079949996591865118923,CecaBank,Pedro Muro Alonso,3895
ES1943492932756536046307,Bankinter,Sonia Linares Fuente,1926
ES5741035173834329211043,BancaMarch,Sara Lluch,7982
ES4651816883457687205132,Santander,Fito Neira Figueras,4877
ES8442701049501425017918,Deutsche Bank,Modesta Abellán Cobo,8974
ES6405650676589179433830,ING,Silvio Valls Marin,8995
ES2461336423740287516778,Cooperativo,Fabiola Pomares Prado,1045
ES8692432963122241683869,BancaMarch,Lorenzo Rosales-Cáceres,1439
ES6638217239437116412713,Santander,Ramiro Flores Bonet,807
ES1570836632978055155635,Sabadell,Salomé Vilanova Hurtado,761
ES3818378707685791978495,BBVA,Ismael Salvador Fiol,7699
ES4856008852445062116769,Bankinter,Conrado Río Llorens,452
ES6207303338755597631342,Cajamar,Nayara Olmo Prado,8068
ES6469745566507496213292,Cajamar,Rosario Armengol Jover,4323
ES0963717775532212926364,Santander,Nayara Vives,8200
ES2821636686356064438391,BBVA,Manuelita Clavero Martín,3003
ES8220249879663795262808,ING,Bibiana Yáñez Salvador,3482
ES9738031488383136956160,Sabadell,Silvio de Roca,8970
ES3248224887272956264971,CaixaBank,Manuelita Mayo,3642
ES2997490112886676346005,BBVA,Ciríaco Benítez Galan,6667
ES6789134935690926215572,Kutxa,Rosa María Bastida Lara,3084
ES1295450781362820815125,Cajamar,Carmelita Páez Valencia,9303
ES6233568642834883416798,CaixaBank,Jenaro Almeida Pellicer,6225
ES2343730334572467908229,Santander,Jesusa Aroca Coello,2876
ES3940329475163762226356,BancaMarch,Joaquina Maldonado Garmendia,9911
ES4462969974892448926758,Bankinter,Olegario Cordero Bertrán,2878
ES0544669513269060129799,IberCaja,Adelardo Vila Arranz,161
ES2104958338223532670924,BBVA,Cesar Pera Jerez,7599
ES2972695973303237042062,Cooperativo,Jovita Meléndez Castro,4338
ES2346155633494939004173,BancaMarch,Felix Cerezo,4952
ES0599990857599944735619,Kutxa,Ignacia Sanz-Bayona,274
ES7459636289856048961263,Bankinter,Genoveva Fuertes Pinedo,7710
ES1463988510328341754048,BancaMarch,Joaquina Blanco Merino,4732
ES4308818291013872555629,Santander,Samanta Esparza Cobo,4317
ES0882642340395219884251,Santander,Geraldo Crespi Borja,4455
ES9325288994728748161763,Cooperativo,Leocadio Crespi Fiol,5332
ES8634879890933046842414,Cooperativo,Donato Quero-Bilbao,7618
ES4153640560066824286239,Sabadell,Nicodemo Puig Coronado,8133
ES5010538023753159187998,Santander,Reinaldo Arteaga Parejo,8248
ES1456763306790665609890,Santander,Carlos Artigas-Benitez,8471
ES4450101097880203096065,BancaMarch,Remedios Torralba Julián,788
ES8962619655426106027373,Deutsche Bank,Custodio Cuadrado Cervera,4365
ES3312936532634643840740,Santander,Anunciación del Mármol,5639
ES6119496938426542109481,IberCaja,Cristian Julián Cantero Ribes,8304
ES6403440861196170451305,BBVA,Jesús Huertas Toro,6526
ES6376990148767360125826,Bankinter,Arturo Daniel Luís Peiró,4393
ES8811064602468619617740,BBVA,Viviana del Puig,525
ES4369830286236050240833,ING,Rosario de Andres,7740
ES1471913761783881881630,BancaMarch,Victoriano Alfaro Castrillo,2988
ES3657934043951488939115,Bankinter,Iris Franch Colomer,3982
ES7654135289945256526853,Kutxa,Alma León Perea,3107
ES0317169800203958482330,Cajamar,Alondra Peiró,6775
ES7372091012322288216909,BBVA,Brunilda Santana Bernal,8363
ES2262324253713895538785,Cooperativo,Paulino de Echeverría,6613
ES1282970395824018904846,Kutxa,Guadalupe Izquierdo Isern,5972
ES7768456005227191944652,Kutxa,Vidal Macario Rivas Noriega,3016
ES4556703688003585248788,IberCaja,Odalis Caparrós Gutiérrez,1069
ES9379407669346501139494,Cooperativo,Victorino Antón-Carvajal,537
ES2800757507926498578149,Bankinter,Casemiro Vigil,2666
ES8491583928250041053668,CaixaBank,Carina Fonseca Montenegro,4832
ES2533462417796046983794,IberCaja,Balduino Alemán Bonilla,8786
ES8196313107496039034050,Deutsche Bank,Fernanda Clarisa Pujol Segovia,1217
ES2898450077592659339860,IberCaja,José Ángel del Arregui,6763
ES0304976729901383577151,Kutxa,Timoteo Pérez-Gascón,2488
ES7621966564253312713576,Deutsche Bank,Nuria Peñalver Lastra,3145
ES6003091794980868327348,ING,Francisco Javier Barbero Alberdi,3243
ES6547039385026786322582,Deutsche Bank,Natividad Rueda Pombo,4388
ES4575994925844587653284,Santander,Calisto Galán Blanca,6671
ES8175775864356733560821,ING,Ismael Fábregas Torrens,6647
ES6059477154988355126600,CaixaBank,Bernardo Arias Girón,5461
ES3062080440222186103330,BBVA,Venceslás de Blazquez,8127
ES8498052863593846808728,Santander,Leandro Cañellas Vallejo,4782
ES3642327916450290149155,CecaBank,Noé Pedrosa Salvà,1202
ES8480547074480802058572,CaixaBank,Carla Calatayud Acedo,661
ES9888639135431423570888,Sabadell,Diego González Manrique,2217
ES8660256350924307750169,Cooperativo,Isaac Cano Matas,9676
ES4385103480067408061594,BancaMarch,Silvio Badía Gámez,488
ES1925361239013673203719,Santander,Julián Enríquez Ponce,9529
ES1900178750002998065380,Sabadell,Arsenio Escolano-Mayoral,5917
ES5055997043894509129664,Cooperativo,Luís Expósito,7330
ES5579758120909042583524,Sabadell,Evelia Badía Morera,4119
ES9327911996749896068018,Santander,Julio Doménech Quiroga,5150
ES6858915426047486712907,Cajamar,Roque Mármol Maza,3416
ES5928896716035011272910,Cooperativo,María Cristina Garriga,5487
ES3383050008907241896631,IberCaja,Camila Calatayud,9894
ES7055294884993612485804,Kutxa,Margarita Tejero,6067
ES3920682665208570479072,CecaBank,Paloma Alberola Carbó,6662
ES4941400384953683591103,BBVA,Magdalena Hervás Meléndez,3863
ES8221706148248959610329,CecaBank,Chus Verdú Baeza,2479
ES7025551365220039851714,CecaBank,Iván Mena-Salamanca,2147
ES7069348857983851458838,BBVA,Nerea Rivera Menendez,1794
ES0435266197085790138198,CaixaBank,Hernando Peiró,3330
ES8729700747132052556967,BBVA,Balduino Lerma Carrasco,142
ES9804442995622966727938,IberCaja,Lola Benita Puerta Pina,4423
ES1697897321280871098170,Kutxa,Agustina Mateos Diéguez,6474
ES7254067947903583143394,IberCaja,Bienvenida Toledo Escribano,7049
ES3666503902628677700157,IberCaja,Nélida Mateu Pintor,7285
ES8215653492300601307223,CaixaBank,Rebeca Cabrero-Abellán,4729
ES2097875030041415679022,Bankinter,Nieves Campos Sanchez,1843
ES0641438613926143524278,Bankinter,Lucila Sureda,6494
ES3660731839507659523096,Cajamar,Hermenegildo Jose Bonet Redondo,4779
ES8197399836284273598841,CaixaBank,Ainara Cáceres Valenciano,6902
ES7104437823047403094940,Kutxa,María Belén Arribas-Palmer,5769
ES2224263018414090360031,BancaMarch,Jesús Arteaga Saldaña,9191
ES6524185355166180375684,Santander,Máximo Cantón Poza,5145
ES3599694666386750961810,IberCaja,Edgardo Cueto Berenguer,4135
ES6237511310301408509428,ING,Tiburcio Ropero Donaire,1390
ES5492843766447151036001,BancaMarch,Edmundo del Sastre,9536
ES1320195287383695445264,CaixaBank,Saturnino Parra Bonilla,560
ES3957932021402595409627,BBVA,María Del Carmen de Solís,711
ES6164582568585948351573,ING,Casemiro Valbuena Maza,9051
ES7539443956285456560892,Cajamar,Juan José Diego-Padilla,1534
ES7154970294873318218777,Cajamar,Agustín Expósito Méndez,7904
ES2246011476668748191489,Cooperativo,Febe Canales Duarte,4521
ES2776167215957556049370,IberCaja,Efraín Dalmau,357
ES8888990023605445026780,Cajamar,Anunciación del Puig,413
ES8663466781045682711115,BBVA,Lidia Dominguez Gálvez,7290
ES6034876359019206982944,Santander,Francisco Javier de Sans,7025
ES2745196388589022467774,BancaMarch,Inocencio Ropero Mora,7912
ES7139608832115020669635,Deutsche Bank,Carla Garcia Morera,1439
ES6186340837150327533715,Kutxa,Consuelo del Arribas,4265
ES4643663304271709095604,Cajamar,Ruperta de Valera,6484
ES6132139693003267191426,Sabadell,Abel Garrido Perea,7579
ES1824594593156419887774,BBVA,Rosario Escudero Rosales,8113
ES2587449278040519073203,Deutsche Bank,Cristina del Pavón,5074
ES1563757194402948928354,BBVA,Ignacio Parejo Correa,2868
ES2031658615346236256839,Bankinter,Julieta Granados Elías,513
ES2108263276921639099814,Cooperativo,Agapito del García,3555
ES5409820228838274591603,ING,Violeta Ríos Sarmiento,5380
ES7050612692176143142128,BBVA,Marc Rosado Armas,2758
ES7947011536531425900511,IberCaja,Anunciación Hoyos Juliá,3331
ES4242477956295848366599,CaixaBank,Marcio Isaías Chamorro Roda,3862
ES6899298045508021716870,Cajamar,Dani Linares Arteaga,9051
ES7824198541861681592927,ING,Emilio Adán Ugarte,4729
ES8699905116834753953399,IberCaja,Priscila Antúnez-Ramirez,1507
ES1456881784442287252160,BancaMarch,Florinda Silva Tomás,5635
ES4945770775535235266381,BancaMarch,Iván Plaza Blazquez,3610
ES3754166628836048738528,BBVA,Haydée Zaragoza Alarcón,7037
ES6699745801677972985886,Kutxa,Plácido Cárdenas Amigó,7279
ES9535057114055314931160,Bankinter,Anna Tena Cuervo,3578
ES0689127543099339473609,Santander,Moreno Céspedes Granados,9197
ES6568631671016326795866,Bankinter,Eufemia Duque Esteve,7903
ES6788772946119920760720,ING,Anastasia Aparicio,6827
ES4091062354185785183302,Deutsche Bank,Aurelia Bautista Báez,5421
ES5588494922957378860601,Santander,Anastasia Revilla,1516
ES1650688020336765104389,Cooperativo,María Cristina Inmaculada Sáez Ramón,9059
ES2655857895904401919223,Sabadell,Gracia de Agullo,6729
ES2234624164808163012739,BBVA,Mohamed del Palma,9950
ES6861889152448382743941,Bankinter,Alfredo Manrique Santiago,7278
ES3242745838190427438412,CecaBank,René Martinez-Lillo,4697
ES1849906938689657968809,Kutxa,Ovidio Bernat-Quiroga,1132
ES6045774265099733359132,Deutsche Bank,Asunción Ferrán-Morán,2503
ES3585077590831607873936,CecaBank,Claudio Mur Barceló,6519
ES9607846116178122931914,BBVA,Pastora Aguiló Maza,6441
ES5461890103030579961616,Santander,Ruperto Moisés Arana Ferrando,2475
ES7289290162866377395728,Cajamar,Zacarías Bellido,5274
ES8014904459796432520821,BBVA,René Gras Vilanova,2945
ES6607994295766628247549,CecaBank,Clemente Maldonado Artigas,8717
ES3212443835580036267431,CaixaBank,Elpidio Elías Fabregat,1330
ES6673654621986445821688,IberCaja,Cándida Roldan Jerez,2364
ES6899016395906212544961,Kutxa,Natanael Botella Canales,6069
ES3725386660273645332798,ING,Buenaventura Peinado Lopez,1074
ES6961932835882950257154,Sabadell,Jerónimo Heras Mancebo,9654
ES1518550910533100146085,Santander,Trinidad Reina Espada,7704
ES1910660060755887734374,Deutsche Bank,Faustino de Macías,6545
ES0691046920649658618026,Kutxa,Florencia Manzano Hernandez,5104
ES0976170317633439548290,BBVA,Liliana Azahara Feliu Alegria,7621
ES0392648953486014434186,Santander,Sergio Figuerola-Pujol,3563
ES0659280041686110034616,Sabadell,Gastón Armas Escudero,5294
ES6428568611993339650654,Cajamar,Elisa Duque Castro,6429
ES4890034261308378257171,IberCaja,Bautista Valderrama Andrés,682
ES2034878033592429652428,Sabadell,Edgardo Alcántara,2080
ES0698734312632580586838,Cajamar,Isaac Teobaldo Infante Manzano,3032
ES7493746265705268328904,Cooperativo,Cecilio Parra Vázquez,2790
ES0842035804304729482289,Bankinter,Rosalinda Cabrera Aranda,4453
ES8811054121682463951710,Sabadell,Ale Font Morcillo,659
ES7324008973790702682791,CecaBank,Alejandra de Alcázar,2611
ES3224446260485446963713,Kutxa,Borja Murillo Cerro,9009
ES3245212156193413575658,Santander,Bartolomé Joel Cortina Echeverría,961
ES4981893647617507427734,Kutxa,Violeta del Quesada,2952
ES5488681437304474430949,BancaMarch,Enrique Lledó Fonseca,1306
ES5747828962120686807186,Santander,Dulce Rosell Uribe,1187
ES6232954056552024773841,Kutxa,Cristina del Mesa,4245
ES9879540063024578947424,IberCaja,Amador Larrañaga Valenzuela,6202
ES9366271046026058485457,BBVA,Alejo Serrano Galvez,3357
ES9166673338385332822460,Cajamar,Sancho Alvarez,8826
ES4706062251759792477953,Sabadell,Milagros Carrera Paniagua,5172
ES3823238250829876877304,Sabadell,Loida Rivero Jerez,7122
ES7384865850882444503180,Santander,Rufina Samanta Almazán Fortuny,7052
ES6871824598891784478928,Bankinter,Dafne Asenjo Álamo,4023
ES2300959325753742861268,IberCaja,Armando Osuna Alarcón,7528
ES9557016482364058281851,Deutsche Bank,Candelaria Villalba Roura,8273
ES5064964155446858149472,Cajamar,Fabiana Pont Albero,4382
ES5908881478599528719439,Kutxa,Liliana Laguna,9113
ES4262624059898608427735,IberCaja,Hector Franco Mate,6638
ES3853911124491942025189,Cooperativo,Flor Alcalde Palau,3344
ES9631495271820653127404,Sabadell,Jose Luis Royo Barroso,3832
ES9311677277813694127057,Kutxa,Esperanza Checa Villa,8052
ES6032928071302126802159,Sabadell,Luis Ángel Alba Mariño,1765
ES8043430897604013854738,BancaMarch,Armando Azcona Castelló,621
ES9316950381333571267769,Cajamar,Leire Palau,802
ES5590852968490117229685,BancaMarch,Anna Armengol Sanmiguel,1796
ES0535876503189625508793,Santander,Albert Salinas Requena,5300
ES5704184505261411323632,Cooperativo,Geraldo Román Peral Castell,3313
ES9048446525575260566289,Santander,Maribel del Ballester,1947
